Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
ANIK,Anika Therapeutics Inc.,Healthcare,"30,79",0,,,0,"444,508241",N/A,0,"0,7279602559","48,37","29,15"
ANIP,ANI Pharmaceuticals Inc,Healthcare,"40,25",0,,,0,"673,847468",N/A,0,"1,014385459","60,23","26,1"
ANIX,Anixa Biosciences Inc,Healthcare,"3,13",0,,,0,"94,314158",0,N/A,"1,18314421","8,09","2,71"
ANSS,Ansys Inc.,Technology,"325,22",0,,,0,"28376,4044","60,75173072",0,"1,680218539","413,89","292,79"
ANTM,Anthem Inc,Healthcare,"449,89","0,01004690035","0,1894736842","0,1169481609","4,500429132","109194,9056","8,944536827","0,09097289534","0,6248861003","472,01","284,86"
AON,Aon plc.,Financial Services,"284,52","0,007169970477",,,"2,034512149","62688,97616",0,N/A,"0,7746016496","325,63","220,15"
AOS,A.O. Smith Corp.,Industrials,"72,46","0,01545680375","0,07692307692","0,148698355","1,073822528","11699,53652","12,00937848","0,1777851868","0,945072589","86,42","56,91"
AOSL,Alpha & Omega Semiconductor Ltd,Technology,"58,88",0,,,0,"1572,533478",0,N/A,"2,812766888",64,"23,66"
AP,Ampco-Pittsburgh Corp.,Industrials,"6,05",0,,,0,"115,517381","63,02093895",0,"0,9351273989","8,71","4,12"
APA,APA Corporation,Energy,"32,23","0,01551349674",4,"-0,1294494367","0,2369168308","11708,32937","19,48141326","0,1490042961",,"36,46","15,45"
APAM,Artisan Partners Asset Management Inc,Financial Services,"39,98","0,1030515258","-0,1818181818","0,03713728934","4,572970195","2607,331322","8,795002706","0,9091392037","1,715354062","53,07","38,81"
APD,Air Products & Chemicals Inc.,Basic Materials,"247,83","0,02614695557","0,1194029851","0,09565425775","5,952858929","54948,22002","25,23454421","0,6080550489","0,7104030899","314,83","240,38"
APDN,Applied Dna Sciences Inc,Industrials,"2,74",0,,,0,"20,511969",0,N/A,"0,9414653349","11,69","2,55"
APEI,American Public Education Inc,Consumer Defensive,"17,67",0,,,0,"330,591052","21,40856441",0,"0,854309324","39,19","16,97"
APEN,Apollo Endosurgery Inc,Healthcare,"5,49",0,,,0,"157,579294",0,N/A,"1,497853867","10,39","4,42"
APEX,Apex Global Brands Inc,Consumer Cyclical,"6,89",0,,,0,0,0,0,,,
APH,Amphenol Corp.,Technology,"76,8","0,008243168253",,,"0,6330753219","45998,57457","14,45768625","0,1243762911","1,279386284","88,45","57,94"
APLE,Apple Hospitality REIT Inc,Real Estate,"17,31","0,002310803004","-0,9","-0,3690426555","0,03996249612","3952,811444",N/A,N/A,"0,9661366206","17,43","13,44"
APLS,Apellis Pharmaceuticals Inc,Healthcare,"47,07",0,,,0,"4108,993113",0,N/A,"1,110944326",73,"27,5"
APOG,Apogee Enterprises Inc.,Industrials,"46,41","0,01754192547","0,1","0,09460878422","0,8141207612","1154,006927",N/A,N/A,"1,345329505","50,2","33,55"
APPF,Appfolio Inc,Technology,"121,08",0,,,0,"2326,500136","1260,292598",0,"1,260767139","177,08","106,88"
APPN,Appian Corp,Technology,"57,1",0,,,0,"2265,939841",N/A,0,"2,192173704","222,25","46,85"
APPS,Digital Turbine Inc,Technology,"55,61",0,,,0,"5392,009996","118,5005054",0,"2,504804207","102,56","35,55"
APRN,Blue Apron Holdings Inc,Consumer Cyclical,"6,27",0,,,0,"198,723888",N/A,0,"1,643887268","12,76","3,52"
APT,Alpha Pro Tech Ltd.,Industrials,"4,48",0,,,0,"59,281112",0,N/A,"0,2130849527","17,47","4,26"
APTS,Preferred Apartment Communities Inc,Real Estate,"23,28","0,03006872852",0,"-0,04473674279","0,6857319923","1232,586442",N/A,N/A,"0,470165628","23,55","6,93"
APTV,Aptiv PLC,Consumer Cyclical,"143,61",0,,,0,"38848,53565","36,85819321",0,"1,391619931","180,81","127,63"
APVO,Aptevo Therapeutics Inc,Healthcare,"6,29",0,,,0,"30,808634",0,N/A,"0,884249675","40,96","4,74"
APYX,Apyx Medical Corp,Healthcare,"10,53",0,,,0,"361,639688",0,N/A,"1,542391997","17,5","8,65"
AQB,AquaBounty Technologies Inc,Consumer Defensive,"1,65",0,,,0,"117,192468",0,N/A,"1,724830465","8,79","1,51"
AQMS,Aqua Metals Inc,Industrials,"1,11",0,,,0,"77,511842",0,N/A,"2,49964353","8,06","0,7503"
AQUA,Evoqua Water Technologies Corp,Industrials,"43,98",0,,,0,"5314,985023","104,1418807",0,"1,469838428","49,38",22
AR,Antero Resources Corp,Energy,"20,45",0,,,0,"6419,868336",N/A,0,"1,665796157","22,03","8,03"
ARA,American Renal Associates Holdings Inc.,Healthcare,"11,5",0,,,0,"397,247893",0,N/A,"0,7547646572","11,79","5,78"
ARAV,Aravive Inc,Healthcare,"2,15",0,,,0,"45,235127",0,N/A,"0,9497775028","9,95","1,92"
ARAY,Accuray Inc,Healthcare,"3,83",0,,,0,"355,169424",N/A,0,"1,432929141","5,93","3,31"
ARC,ARC Document Solutions Inc,Industrials,"3,3","0,03291228282",,,"0,1086105333","142,311533","18,25911382","0,5941495257","0,9046438558","3,88","1,79"
ARCB,ArcBest Corp,Industrials,"90,45","0,003533198687",0,0,"0,3195778212","2312,656534","13,44974372","0,04985613436","1,653587697","124,89","52,71"
ARCH,Arch Resources Inc,Energy,"119,37","0,002094328558",,,"0,25","1828,279157","56,35531584","0,1256281407","0,7921671373","125,22","38,9"
ARDX,Ardelyx Inc,Healthcare,"0,7323",0,,,0,"82,561998",0,N/A,"0,4542704335","9,23","0,6604"
ARE,Alexandria Real Estate Equities Inc.,Real Estate,"185,18","0,02484069554","0,05504587156","0,06739201502","4,443469225","29618,30604","26,28537327","0,5816059195","0,720194404","224,95","150,77"
ARES,Ares Management Corp,Financial Services,"80,82","0,02304056274",,,"1,86213828","13546,52719","42,28849456","1,023152901","1,189901262","89,54","46,42"
ARGO,Argo Group International Holdings Ltd,Financial Services,"39,7","0,03097603115",0,"0,028015318","1,229748436","1384,446468","12,33909508","0,3830992014","0,6089041843","60,96","38,99"
ARI,Apollo Commercial Real Estate Finance Inc,Real Estate,"13,2","0,03181818182",0,"-0,05319173029","1,35019059","1855,146599","4,488098645","0,5510982","0,9690154688","15,78","11,4"
ARKR,Ark Restaurants Corp.,Consumer Cyclical,"17,9101",0,,,0,"63,608723",0,N/A,"0,6484364572","24,66","14,39"
ARL,American Realty Investors Inc.,Real Estate,"13,98",0,,,0,"225,805561","21,39525878",0,,"20,38","7,71"
ARLO,Arlo Technologies Inc,Industrials,"9,2",0,,,0,"775,554544",0,N/A,"1,757071947","10,88","5,48"
ARMK,Aramark,Consumer Cyclical,"37,17","0,01178221544",0,"0,01323712065","0,4379449478","9545,098176","289,0614511","3,392292392","1,050557039","42,59","31,03"
ARMP,Armata Pharmaceuticals Inc,Healthcare,"5,16",0,,,0,"139,765303",0,N/A,"-0,04030293836","6,49","2,82"
ARNA,Arena Pharmaceuticals Inc,Healthcare,"94,25",0,,,0,"5802,418499",N/A,0,"0,4639527914","94,5","45,5"
ARNC,Arconic Corporation,Industrials,"33,04",0,,,0,"3518,343894",0,N/A,"1,445309278","38,49","21,8"
AROC,Archrock Inc,Energy,"8,29","0,0681855676",0,"0,03857377308","0,5652583554","1277,073074","49,73413327","3,340770422","0,9576777602","10,1","6,85"
AROW,Arrow Financial Corp.,Financial Services,"35,42","0,03049124788",0,"0,007874988518","1,008108016","567,549218","10,90539011","0,308289913","0,5599658105","37,96","29,3"
ARPO,Aerpio Pharmaceuticals Inc,Healthcare,"2,2",0,,,0,"104,853082",0,N/A,,"3,32","0,9541"
ARR,ARMOUR Residential REIT Inc,Real Estate,"8,73","0,1374570447",0,0,"1,138087954","782,985223","7,33468748","0,7795122969","0,5990094789","11,43","8,56"
ARTNA,Artesian Resources Corp.,Utilities,"45,9","0,02331154684","0,04045118631","0,0291520667","1,047410897","391,290018","23,17931511","0,5851457526","0,5132665661","48,72","35,23"
ARTW,Art`s-way Manufacturing Co. Inc.,Industrials,"4,045",0,,,0,"18,339917",0,N/A,,"5,48","2,71"
ARVN,Arvinas Inc,Healthcare,"72,94",0,,,0,"3856,457786",0,N/A,"0,9996149404","108,47","56,59"
ARW,Arrow Electronics Inc.,Technology,"126,97",0,,,0,"8594,989606","3,877915933",0,"1,222575522","137,95","96,4"
ARWR,Arrowhead Pharmaceuticals Inc.,Healthcare,"50,22",0,,,0,"5296,186938",N/A,0,"1,622565505","93,66","46,68"
ASB,Associated Banc-Corp.,Financial Services,"25,44","0,02948870215","0,1111111111","0,1075663432","0,7501925826","3805,946595","5,740284809","0,1720625189","0,8966267587","25,78","18,05"
ASGN,ASGN Inc,Industrials,"111,75",0,,,0,"5822,175","15,30942677",0,"1,291257997","131,89","89,33"
ASH,Ashland Global Holdings Inc,Basic Materials,"96,41","0,01213170507","0,09090909091","-0,05111991995","1,169617686","5488,020376","25,88688857","0,3322777517","0,8839926712","110,42","81,41"
ASIX,AdvanSix Inc,Basic Materials,"41,63",0,,,0,"1171,153727","8,191719315",0,"1,356303889","50,95","25,48"
ASMB,Assembly Biosciences Inc,Healthcare,"1,62",0,,,0,"77,535917",0,N/A,"0,5890810112","6,2","1,55"
ASPN,Aspen Aerogels Inc.,Industrials,"28,8",0,,,0,"952,683811",0,N/A,"2,087295898","65,99","16,33"
ASPS,Altisource Portfolio Solutions S.A.,Financial Services,"11,69",0,,,0,"185,921536",N/A,0,"0,8699293224","14,58","5,61"
ASPU,Aspen Group Inc,Consumer Defensive,"1,2",0,,,0,"29,99125",0,N/A,"0,7728925232","10,62","1,04"
ASRT,Assertio Holdings Inc,Healthcare,"2,44",0,,,0,"108,907167",N/A,0,"1,591887023","4,88","0,8512"
ASRV,Ameriserv Financial Inc,Financial Services,"4,33","0,02288971654",,,"0,0991124726","73,962895",0,N/A,"-0,1300353541","5,21","3,46"
ASTC,Astrotech Corp,Industrials,"0,64",0,,,0,"31,724232",N/A,0,"1,527920708","3,88","0,6002"
ASTE,Astec Industries Inc.,Industrials,"55,71","0,008057596703","0,09090909091","0,03713728934","0,4488887123","1268,219821","29,94615871","0,2439612567","1,164230275","79,6","50,21"
ASUR,Asure Software Inc,Technology,"7,23",0,,,0,"138,588638","83,84067646",0,"0,7057023787","9,94","6,68"
ASYS,Amtech Systems Inc.,Technology,"8,99",0,,,0,"126,131426","41,82076462",0,"1,954606823","15,78","7,81"
ATEC,Alphatec Holdings Inc,Healthcare,"10,64",0,,,0,"1056,477967",N/A,0,"1,556047669","19,36","9,07"
ATEN,A10 Networks Inc,Technology,"13,37","0,003739715837",,,"0,05000000075","1036,841922","11,2700209","0,04347826152","1,457409015","18,92","8,36"
ATEX,Anterix Inc,Communication Services,"55,6",0,,,0,"1021,646553",0,N/A,"0,5392810341","66,55","39,49"
ATGE,Adtalem Global Education Inc,Consumer Defensive,"23,69",0,,,0,"1179,931668",N/A,0,"0,8294076313","41,81","22,55"
ATH,Athene Holding Ltd,Financial Services,"83,33",0,,,0,"16011,15428","4,3006055",0,"1,238031149","91,26","40,21"
ATHX,Athersys Inc,Healthcare,"0,894",0,,,0,"210,300311",0,N/A,"1,778152328","2,72","0,7505"
ATI,Allegheny Technologies Inc,Industrials,"23,93",0,,,0,"3045,052968",N/A,0,"1,317960412","25,04","13,85"
ATKR,Atkore Inc,Industrials,"107,19",0,,,0,"4808,121393","6,925454425",0,"1,7911498","119,96","61,15"
ATLC,Atlanticus Holdings Corp,Financial Services,"68,78",0,,,0,"1038,154315","7,761379161",0,"1,509763267","91,98","25,46"
ATLO,Ames National Corp.,Financial Services,"24,22","0,04226615408","0,04","0,03397522653","1,023686252","220,212285","9,247796495","0,3922169547","0,2403008415","26,75","21,15"
ATNI,ATN International Inc,Communication Services,"35,3","0,01915003715",0,"-0,1294494367","0,6759963114","558,579611",N/A,N/A,"0,3387133476","51,86","33,01"
ATNM,Actinium Pharmaceuticals Inc,Healthcare,"5,2",0,,,0,"114,560358",0,N/A,"0,8844991624","10,3","4,87"
ATNX,Athenex Inc,Healthcare,"0,855",0,,,0,"93,467778",N/A,0,"0,7345159663","13,13","0,8"
ATO,Atmos Energy Corp.,Utilities,"105,53","0,02577466123","0,088","0,08607365672","2,54313178","14292,16819","20,51662498","0,4798361848","0,3320582848","109,22","83,52"
ATOS,Atossa Therapeutics Inc,Healthcare,"1,38",0,,,0,"174,741272",0,N/A,"2,197127285","9,8","1,13"
ATR,Aptargroup Inc.,Consumer Cyclical,"114,1","0,01314636284","0,05555555556","0,03496752704","1,512955361","7510,872795","31,33185714","0,4273885202","0,6200986237","157,52","112,01"
ATRA,Atara Biotherapeutics Inc,Healthcare,"14,97",0,,,0,"1323,608268",0,N/A,"1,235921569","20,04","11,81"
ATRC,Atricure Inc,Healthcare,"65,5",0,,,0,"3008,534145",0,N/A,"1,41954197","89,18","57,56"
ATRI,Atrion Corp.,Healthcare,"658,69","0,01119067005","0,1142857143","0,1317983656","7,371182453","1186,118233","36,72647488","0,4164509861","0,7124109673","803,41","576,88"
ATRO,Astronics Corp.,Industrials,"13,83",0,,,0,"346,911651",N/A,0,"1,112405282","20,93","9,94"
ATRS,Antares Pharma Inc,Healthcare,"3,71",0,,,0,"630,857597","9,706696164",0,"1,095537912","5,07","3,11"
ATSG,Air Transport Services Group Inc,Industrials,"27,97",0,,,0,"2075,353134","10,80783622",0,"0,9068402112","31,48","21,42"
ATUS,Altice USA Inc,Communication Services,"14,65",0,,,0,"6660,675401","6,216691712",0,"0,7739682518","38,19","12,87"
ATVI,Activision Blizzard Inc,Communication Services,"81,52","0,005765456315",,,"0,4699999988","63494,99737","24,0329286","0,139465875","0,3929021197","102,87","56,4"
AUB,Atlantic Union Bankshares Corp,Financial Services,"41,67","0,02658775498","0,12","0,06961037573","1,10791175","3152,465219","11,95474106","0,3287571958","0,8804563497","42,37","32,09"
AUBN,Auburn National Bancorp Inc.,Financial Services,"33,74","0,03047915366","0,01960784314","0,02482356331","1,028366645","119,023046",0,N/A,,"49,37","31,25"
AUMN,Golden Minerals Co,Basic Materials,"0,4351",0,,,0,"70,836287",N/A,0,"0,8184209042","0,925","0,3102"
AUTO,AutoWeb Inc,Communication Services,"2,7",0,,,0,"36,357852",N/A,0,"1,525645096","4,35","2,23"
AVA,Avista Corp.,Utilities,"43,08","0,03863774652","0,04320987654","0,03397522653","1,66451412","3048,695908","19,64467182","0,7464188879","0,2946756097","47,69","36,46"
AVAV,AeroVironment Inc.,Industrials,"60,76",0,,,0,"1507,651126",N/A,0,"0,8217574642","133,34","52,03"
AVB,Avalonbay Communities Inc.,Real Estate,"239,96","0,0265044174",0,"0,02287309649","6,295556273","33532,23164","33,26491479","0,8719607027","0,6525983005","257,52","169,76"
AVD,American Vanguard Corp.,Basic Materials,"15,05","0,005305388449",,,"0,07984609616","465,549431","21,53228023","0,112269539","0,6653836498","22,38","14,14"
AVEO,AVEO Pharmaceuticals Inc,Healthcare,"3,67",0,,,0,"126,152562",N/A,0,"1,428999481","18,24","3,06"
AVGO,Broadcom Inc,Technology,"602,77","0,02720772434","0,1388888889","0,3207990169","18,32883772","248868,0417","19,33105808","0,6107576715","1,59471351","677,76","407,17"
AVGR,Avinger Inc,Healthcare,"0,2625",0,,,0,"25,085538",0,N/A,"1,776805126","2,67","0,2464"
AVID,"Avid Technology, Inc.",Communication Services,"31,78",0,,,0,"1430,798683","43,01989486",0,"1,919398709","40,48","17,79"
AVLR,Avalara Inc,Technology,"103,47",0,,,0,"8993,186621",N/A,0,"1,698027154","191,67","94,22"
AVNS,Avanos Medical Inc,Healthcare,"30,91",0,,,0,"1489,446971",N/A,0,"0,8086431639","53,61","27,96"
AVNW,Aviat Networks Inc,Technology,"29,7",0,,,0,"332,678491","3,07579966",0,"2,150909654","43,76","23,83"
AVRO,AvroBio Inc,Healthcare,"1,66",0,,,0,"72,4631",0,N/A,"1,431685581","14,28","1,57"
AVT,Avnet Inc.,Technology,"41,87","0,02154383446","0,1428571429","0,05922384105","0,9020403488","4143,586588","9,107204043","0,2000089465","1,083274253","44,64","35,64"
AVTR,Avantor Inc.,Basic Materials,"35,28",0,,,0,"21519,67443","21,18078192",0,"1,076625483","44,37","26,14"
AVXL,Anavex Life Sciences Corporation,Healthcare,"12,72",0,,,0,"968,944563",0,N/A,"1,436741734","31,5","9,93"
AVY,Avery Dennison Corp.,Industrials,"184,57","0,01435696328",,,"2,649864713","15281,58075","20,40536888","0,2970700351","1,012214066","228,52","167,26"
AVYA,Avaya Holdings Corp.,Technology,"14,76",0,,,0,"1253,535317",0,N/A,"1,387345144","32,47","13,65"
AWI,Armstrong World Industries Inc.,Industrials,"97,56","0,008799008746",,,"0,8584312932","4631,730951","5,096534937","0,04522820302","1,056869029","118,14","75,27"
AWK,American Water Works Co. Inc.,Utilities,"146,77","0,01642024937","0,09545454545","0,0774119568","2,396687573","26644,29527","34,92043942","0,5733702328","0,5036483362","188,92","129,08"
AWR,American States Water Co.,Utilities,"84,66","0,0172454524","0,08955223881","0,08566415646","1,421389521","3126,643733","33,34873216","0,5618140398","0,4185065298","103,33","68,92"
AWRE,Aware Inc.,Technology,"3,49",0,,,0,"75,242596",0,N/A,"0,7482824605","5,1","2,65"
AX,Axos Financial Inc.,Financial Services,"56,24",0,,,0,"3346,3868","14,61955456",0,"1,049430849","62,44","43,1"
AXAS,Abraxas Petroleum Corp.,Energy,"1,11",0,,,0,"9,34832",N/A,0,,"2,33","0,52"
AXDX,Accelerate Diagnostics Inc,Healthcare,"2,82",0,,,0,"173,42632",0,N/A,"1,353916407","13,57","2,64"
AXGN,Axogen Inc.,Healthcare,"8,49",0,,,0,"352,866126",0,N/A,"1,700583555","23,94","7,51"
AXL,American Axle & Manufacturing Holdings Inc,Consumer Cyclical,"8,36",0,,,0,"953,691553","83,6571538",0,"1,623109328","13,06","7,41"
AXNX,Axonics Inc,Healthcare,"54,37",0,,,0,"2517,186593",0,N/A,"1,500405748","79,81","42,37"
AXP,American Express Co.,Financial Services,"197,98","0,008687746237",0,"0,06087373042","1,716751128","150337,1017","9,494575073","0,08566622394","0,9898764449","198,72","125,06"
AXR,AMREP Corp.,Real Estate,"12,65",0,,,0,"92,805081","8,46452759",0,,"18,8",7
AXS,Axis Capital Holdings Ltd,Financial Services,"56,6","0,03038869258","0,02380952381","0,02503093353","1,668934487","4798,173138","12,42354832","0,3667987883","0,6003796285","57,97","43,73"
AXSM,Axsome Therapeutics Inc,Healthcare,"33,75",0,,,0,"1272,095989",0,N/A,"1,408691792","74,24","19,38"
AXTA,Axalta Coating Systems Ltd,Basic Materials,"28,82",0,,,0,"6581,074782","23,4703095",0,"0,9740768857","34,2","26,42"
AXTI,AXT Inc,Technology,"7,83",0,,,0,"334,894385","24,81250539",0,"2,042527512","15,84","6,47"
AYI,"Acuity Brands, Inc.",Industrials,"185,61","0,002798827931",0,0,"0,5194904523","6499,730515","19,4428074","0,0559795746","1,230583791","224,45","117,59"
AYX,Alteryx Inc,Technology,"52,19",0,,,0,"3115,24375",N/A,0,"1,536719394","114,41","49,67"
AZO,Autozone Inc.,Consumer Cyclical,"1933,9",0,,,0,"39904,85842","17,47824395",0,"0,7200335365",2110,"1145,16"
AZPN,Aspen Technology Inc.,Technology,"142,17",0,,,0,"9477,331706","36,56335654",0,"0,626329806","169,22","122,29"
AZZ,AZZ Inc,Industrials,"49,14","0,01376811976",0,0,"0,6765654049","1213,39918","15,44550891","0,2175451463","0,8520628387","58,2","44,5"
B,Barnes Group Inc.,Industrials,"47,01","0,01354476971",0,"0,04240221628","0,6367396241","2379,990125","26,60604032","0,3638512138","0,9737121909","57,06","40,31"
BA,Boeing Co.,Industrials,"217,73",0,,,0,"126936,5388",N/A,0,"1,336209381","278,57","183,77"
BAC,Bank Of America Corp.,Financial Services,"47,79","0,01757689893","0,1666666667","0,2286596791","0,7746961175","391117,3759","6,399799979","0,1085008568","0,8068249432","50,11","33,15"
BAH,Booz Allen Hamilton Holding Corp,Industrials,"73,71","0,02007868675","0,1621621622","0,2039374026","1,528952161","9822,424182","17,08116976","0,3614544117","0,5045358875","90,48","72,9"
BANC,Banc of California Inc,Financial Services,"19,95","0,01197219394",0,"-0,143274725","0,2388452691","1240,491738","19,07451084","0,1865978665","0,912369379","22,02","15,3"
BAND,Bandwidth Inc,Technology,"63,44",0,,,0,"1469,823026",N/A,0,"1,191087486","194,71","53,42"
BANF,Bancfirst Corp.,Financial Services,"78,33","0,01838376101","0,05882352941","-0,01075518913","1,388867394","2551,381758","15,47980681","0,2811472458","0,6509478531","79,49","53,18"
BANR,Banner Corp.,Financial Services,"63,61","0,02597584244","0,07317073171","0,1197022053","1,652323338","2178,793065","11,46262621","0,3059858033","0,9100436598","66,31","48,03"
BASI,Basis Global Technologies Inc,Healthcare,"16,44",0,,,0,0,0,N/A,,,
BATRA,Liberty Media Corp.,Communication Services,"26,59",0,,,0,"32818,28177",0,N/A,"0,8607167739","34,99","24,75"
BATRK,Liberty Media Corp.,Communication Services,"25,79",0,,,0,"32818,28177",0,N/A,"0,8837679285","31,76","24,6"
